subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
60	3	DN	7.05718994140625e-05	0.0457073211669922	102.179988185781	0.0186160192551349	2	15
60	4	dDNb	0.273966143489815	0.0106244110036642	111.941918047061	0.0160111097391993	1	20
60	5	dDNd	0.251652182167163	0.0124707496666815	111.963030596714	0.0182189103638423	1	19
61	1	McFadden	0.67542091212195	NaN	156.87695814318	0.0367279216798519	1	19
61	2	LinearDistrb	0.606838921808958	NaN	156.74471795903	0.0328988256848358	2	22
61	3	DN	0.671813732013106	0	156.834098329665	0.0340400775750911	1	19
61	4	dDNb	0.616720199584961	0	156.724356733362	0.0346636878179026	1	16
61	5	dDNd	0.598077291026129	0	156.683194261078	0.0339985610776362	2	22
62	1	McFadden	0.39649417065084	NaN	114.194937850761	0.0198213968189484	2	14
62	2	LinearDistrb	0.247051115147769	NaN	111.691824029787	0.0185297492938549	1	17
62	3	DN	0.408343095332384	0	114.222857541795	0.0172153536884655	2	20
62	4	dDNb	0.247158384207069	4.27246093750444e-05	111.705817007976	0.0182876421460347	1	25
62	5	dDNd	0.254796028137207	0	111.704691174146	0.0164022739346286	2	12
63	1	McFadden	0.725485990231391	NaN	126.159730141715	0.0226847592568234	1	22
63	2	LinearDistrb	0.675053663551807	NaN	128.636146863793	0.0201390312388687	1	18
63	3	DN	0.727273711934686	0	126.145126668349	0.0199375795193501	1	18
63	4	dDNb	0.669809204718355	0	128.639874198413	0.0177273183670859	2	24
63	5	dDNd	0.671314669772983	0	128.629369631135	0.025226958616259	2	19
64	1	McFadden	1.51954341679811	NaN	226.406684026639	0.0331174186044428	2	9
64	2	LinearDistrb	1.2981090775429	NaN	221.636910217169	0.0276830551277009	1	18
64	3	DN	1.44829078018665	0.00074071548879151	226.340210767993	0.0261430706916053	1	19
64	4	dDNb	1.33205225016781	1.67110543425331e-06	221.613945853209	0.0289219511961025	1	21
64	5	dDNd	1.3492581397295	0	221.668760072303	0.0257009767834998	2	17
65	1	McFadden	3.96799087524414	NaN	213.23291029428	0.0246276365509401	2	14
